Week,Year,Month,Day,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,IntLoc,code_dz,code_vcts,code_fg,code_tsra,code_bcfg,code_ts,code_ra,code_br,code_hz,code_fg+,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS,species_UNSPECIFIED CULEX
36,2013,9,6,85,62,74,55,63.0,0.0,9.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,3665.9482648299104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,2009,8,20,82,60,72,59,63.80843934104861,0.0,7.0,517,1825,0.0,29.393971868863172,30.043971868863174,5.440254418516673,17,6.256597370728941,3665.4235075990614,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2013,8,15,74,57,66,50,58.0,0.0,1.0,459,1854,0.0,29.47,30.13,4.5,22,5.0,3673.502912324617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3685.734186717144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2011,8,12,82,65,74,57,64.0,0.0,9.0,456,1858,0.0,29.28,29.93,8.2,19,8.4,3655.119820827852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2013,8,29,89,66,78,64,69.0,0.0,13.0,514,1832,0.0,29.29,30.01,3.9,10,4.7,3687.4669391781763,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
31,2007,8,1,91,69,80,62,69.0287800881145,0.0,15.971219911885495,445,1911,0.0,29.291439004405728,29.99942439823771,3.4597078766396923,9,4.088487964754197,3679.1742511754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,16,78,66,72,60,65.37179805981413,0.0,7.438033656697646,500,1851,0.0,29.386944375370692,30.006944375370693,4.638887507413882,14,6.444657216386,3648.9200106090334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3664.6383267564815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3681.473385989409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,2013,8,29,87,69,78,65,69.0,0.0,13.0,514,1832,0.0,29.36,30.0,4.2,10,4.6,3654.275070731943,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
30,2011,7,29,86,71,79,67,71.30937725791865,0.0,14.309377257918658,442,1915,0.594811732307656,29.298562635475122,29.973812454841628,4.052498193665073,4,5.807186822624402,3683.5294125085743,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3684.585275890864,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3657.9259025185524,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
38,2007,9,19,84,68,76,59,65.44125034971334,0.0,11.551562937141677,536,1754,0.0,29.455659363634314,30.077865615382887,4.217031818284179,24,9.165468881142502,3650.584789869696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3685.7056622824957,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3674.794710421556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,17,80,65,73,54,62.0,0.0,8.0,501,1851,0.0,29.46,30.08,6.1,31,7.4,3648.740330808429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,2013,8,15,74,55,65,51,58.0,0.0,0.4886049258779848,459,1854,0.0,29.434202344811453,30.13,4.346581477763396,23,4.948860492587799,3676.5868875727806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3686.833396760208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2007,9,4,89,65,77,60,66.97674339755703,0.0,12.953486795114069,520,1821,0.0,29.289767433975573,29.98046513204886,3.972092077068442,21,5.081394718045628,3675.512010571064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,2007,9,5,84,73,79,65,69.98359729973878,0.0,14.049208100783675,521,1819,0.07868778397910194,29.27065610801045,29.91049208100784,12.695022718328154,19,12.896662988354278,3648.7204692117607,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3661.2866909219847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3663.7079736448854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2007,9,10,72,55,64,49,55.85906002070818,5.38702475401593,4.5727066804721215,526,1812,0.0261297524598407,29.35753915225276,30.051409399792924,5.392840963228097,8,8.017002102535265,3672.1945214111342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2007,9,4,90,68,80,60,67.75337113248189,0.0,15.130056698722827,520,1821,0.0,29.328699433012773,29.97116572168795,3.782079378211959,22,5.640365462609602,3659.606953077909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,2013,9,12,82,62,72,58,64.0,0.0,7.05633327779924,528,1809,0.0505633327779924,29.28337999666796,29.979436667222014,6.988733344440153,34,9.422533311119697,3681.5400746044743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,2007,8,1,91,69,80,62,69.02388419131914,0.0,15.976115808680856,445,1911,0.0,29.291194209565955,29.999522316173614,3.4665621321532,9,4.090446323472342,3682.9810281864948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3668.553569725259,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
34,2011,8,26,83,59,71,58,63.33269017969267,0.0,6.33269017969267,511,1837,0.0,29.27996141078156,29.976673098203072,1.6671168742151308,24,3.3332690179692674,3681.896376953619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2013,8,29,87,69,78,65,69.0,0.0,13.0,514,1832,0.0,29.36,30.0,4.2,10,4.6,3663.387651691795,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
31,2013,8,1,82,61,72,54,62.0,0.0,7.0,445,1911,0.0,29.29,29.95,6.2,29,7.1,3650.836087794133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,2013,8,15,74,55,65,52,58.0,0.0,0.1647177469429809,459,1854,0.0,29.41153024228601,30.13,4.249415324082895,23,4.9164717746942985,3677.0539373340735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3671.6202605489702,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
33,2013,8,15,74,55,65,51,58.0,0.0,0.4854288837321995,459,1854,0.0,29.43398002186125,30.13,4.34562866511966,23,4.94854288837322,3676.899620878336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3686.560950081574,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,87,69,78,70,72.0,0.0,13.0,505,1845,0.05,29.21,29.91,3.8,18,6.0,3681.9115842493957,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
33,2011,8,21,85,62,74,60,66.36723163065331,0.0,9.367231630653306,506,1843,0.0,29.237146892927136,29.922655367386927,2.4427966060929838,16,4.465254233793987,3675.888929263031,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3669.9625579792278,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
33,2007,8,16,80,66,73,56,63.327077083395615,0.0,8.589812037064718,494,1851,0.12238599769092902,29.42608580786878,30.049034868054104,5.9230563888805845,27,7.355764097220146,3648.009673802036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.24,29.11,29.82,5.8,25,7.1,3688.591433774757,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3682.0323883698875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3687.5722793030627,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.246687068120742,505,1845,0.01986748272482972,29.247665646593966,29.894933741362408,3.574006120436223,17,6.0,3672.9348245449733,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
36,2007,9,5,91,72,82,62,69.0,0.0,17.0,521,1821,0.0,29.31,29.94,6.4,19,6.7,3651.775955856882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,2007,8,1,91,69,80,62,69.33061457633013,0.0,15.669385423669867,445,1911,0.0,29.306530728816504,29.993387708473396,3.037139593137817,10,3.967754169467948,3670.1813600525206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3688.260609547792,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
35,2013,8,29,87,69,78,65,69.0,0.0,13.0,514,1832,0.0,29.36,30.0,4.2,10,4.6,3650.7538163097083,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
37,2007,9,12,66,46,56,42,49.961638445212024,8.961638445212026,0.0,528,1809,0.0,29.457698306712718,30.11038361554788,1.8961638445212023,4,5.98465537808481,3660.3023103242967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,2011,9,23,62,48,55,44,49.0,10.0,0.0,540,1748,0.0,29.33,30.06,5.9,36,7.0,3682.3854439098686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2013,8,15,74,57,66,50,58.0,0.0,1.0,459,1854,0.0,29.47,30.13,4.5,22,5.0,3660.747066893088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3664.635612785915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3654.9286717812415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3662.7376069225097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,2013,7,16,91,69,80,63,70.35642665210706,0.0,15.642030752431236,430,1924,0.032140102508104125,29.266443446456236,29.91644344645624,10.078059066507366,18,10.863817426377699,3665.330367596634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3661.109731109963,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
30,2007,7,3,90,69,79,63,70.12903240013746,0.0,14.612902799587626,443,1912,0.1187098081264608,29.319354815978013,29.960645139979377,3.1580656811271512,14,4.590323560948456,3662.687314067547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,2011,9,12,86,64,75,59,65.0,0.0,10.0,528,1809,0.0,29.219459955052336,29.90342334082461,9.645034307199287,23,9.847734531937586,3677.9358899340255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,2013,8,29,87,69,78,65,69.0,0.0,13.0,514,1832,0.0,29.36,30.0,4.2,10,4.6,3670.9772596138623,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3684.2731979282566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,2007,8,1,92,69,81,62,69.0,0.0,16.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,3686.523101907303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,2007,8,1,91,70,80,64,70.94437578340876,0.0,15.94437578340876,445,1910,0.0,29.325834363248873,29.965834363248874,4.177626723499269,17,5.352657620965328,3656.915827392812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2013,8,8,78,65,72,56,62.0,0.0,7.0,452,1903,0.0,29.26,29.98,8.6,5,9.3,3687.6221454694373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2007,8,1,91,69,80,62,69.5778770814409,0.0,15.422122918559088,445,1911,0.0,29.318893854072048,29.988442458371182,2.6909720859827266,11,3.868849167423636,3672.7239707311714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,2013,9,19,84,70,77,66,69.0,0.0,12.0,536,1755,0.05,29.21,29.87,7.8,16,10.0,3652.715501304112,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
34,2009,7,25,82,61,72,60,64.89407143648539,0.0,7.0,507,1841,0.0,29.38646904788285,30.03576285745941,8.215257149188307,21,8.532911909774075,3657.728626079733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,2011,9,23,62,48,55,44,49.0,10.0,0.0,540,1748,0.0,29.33,30.06,5.9,36,7.0,3680.328882679468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2013,8,8,78,68,73,55,62.0,0.0,8.893130795217965,452,1903,0.0,29.326259577832626,29.96106869204782,10.398474255457069,5,10.719848096413477,3675.5341992180815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2011,9,12,86,64,75,59,65.0,0.0,10.0,528,1809,0.0,29.23625302024444,29.90062449662593,9.28118456137046,23,9.39991946014826,3677.6839164553962,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.24,29.11,29.82,5.8,25,7.1,3685.08824762911,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,2013,9,19,84,69,77,67,69.61490301456692,0.0,12.0,536,1755,0.5357733815078795,29.16695678898032,29.87,8.107451507283468,16,10.36894180874016,3680.1192799017763,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3672.4246298247717,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
33,2009,8,14,85,62,74,55,63.18731490521495,0.0,9.625370189570102,461,1854,0.0,29.429697680213174,30.0862537018957,2.6649679135130686,16,4.487018753558869,3672.237195326026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3661.420008626194,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3666.446946641873,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,2011,9,1,93,71,82,71,75.0,0.0,17.0,517,1827,0.0,29.2,29.91,5.2,21,5.9,3684.813994453266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,2013,9,6,85,62,74,55,63.0,0.0,9.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,3662.8552183253883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,2009,8,15,83,59,71,56,62.48647585728345,0.0,6.837841380905519,526,1810,0.0,29.388648896663383,30.05,2.3972689527558515,14,3.7540310241141297,3679.303344982194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2007,9,4,89,63,76,60,66.0,0.0,11.0,520,1822,0.0,29.28,30.0,2.8,22,4.3,3683.530252299708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3670.3611088378175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37,2011,9,20,68,52,60,47,53.10658703833464,7.433383101040857,2.566616898959144,536,1763,0.0,29.29150074651561,30.021500746515606,7.080643773521206,32,8.000980590594066,3682.7595536086787,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,2009,8,20,83,59,71,58,63.778954243266476,0.0,6.407015252244506,518,1825,0.0,29.358491067657113,30.05,5.843877982043952,17,6.554400860410709,3672.6402284719957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,2013,7,18,95,70,83,68,74.10391850602488,0.0,18.167924327023112,432,1923,0.5428766238210311,29.117921629879504,29.847281571669523,12.704745864716534,23,13.411146446816351,3688.6082892872914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,2013,9,12,82,62,72,59,64.0,0.0,7.0,528,1809,0.05,29.28,29.98,7.0,35,9.4,3687.5565563197247,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3666.9298201183797,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3669.810796107481,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
33,2007,8,17,80,65,73,54,62.0,0.0,8.0,501,1851,0.0,29.46,30.08,6.1,31,7.4,3651.9309936295454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,2009,7,29,82,61,72,56,62.83177524904757,0.0,7.0,462,1892,0.0,29.31772584163492,29.953271009961906,6.565420199238048,25,7.226790991063454,3657.93203026712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3658.937270343634,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
28,2013,7,12,83,58,71,53,61.0,0.0,6.0,427,1928,0.0,29.38,30.1,4.0,8,4.8,3682.4901913082776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2013,9,19,84,69,77,66,69.35528002261819,0.0,12.0,536,1755,0.3306712178683641,29.185130398416728,29.87,7.9776400113090915,16,10.213168013570911,3677.5879575470726,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3656.017861752713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3669.2835532952377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,2007,8,7,91,72,82,73,76.0,0.0,17.0,451,1904,1.31,29.06,29.76,6.2,25,9.0,3684.572441439419,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
38,2013,9,22,79,61,70,58,62.90400619006322,0.0,5.349824934614414,539,1747,0.022290937227560058,29.315294438535272,29.96421081342629,5.749529354839443,12,7.007421220576487,3669.2697439613294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,87,69,78,70,72.0,0.0,13.0,505,1845,0.05,29.21,29.91,3.8,18,6.0,3682.3714521327643,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.2214951676177542,29.13313104047781,29.815373791904438,5.661213757133156,25,7.192524161911229,3669.155139295705,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3655.9659717232093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,2009,8,25,82,59,71,61,65.0,0.0,6.0334265330932215,510,1839,0.0,29.332005591985588,30.04966573466907,9.073258773525422,21,9.179944080144066,3683.245625510389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3666.484841642681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,78,65,72,55,62.0,0.0,7.474140782348356,452,1903,0.0,29.27659492738219,29.97525859217652,9.050433743230938,5,9.655605586761267,3686.065030328171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2013,8,29,89,66,78,64,69.0,0.0,13.0,514,1832,0.0,29.29,30.01,3.9,10,4.7,3686.4874955201612,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3651.79344890485,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3662.5863311417693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,2013,9,24,77,54,66,55,60.67906481283233,1.553489197861278,2.679064812832331,541,1744,0.1875345368982632,29.29534891978613,30.00204658181821,4.8046493048121235,9,5.62883456684391,3688.164399374641,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29,2013,7,19,96,71,84,70,75.0,0.0,19.0,433,1923,0.58,29.1,29.83,13.3,25,14.0,3680.2829409834267,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3684.0421737678607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2007,9,4,90,71,81,61,68.95657239976565,0.0,16.91314479953131,520,1821,0.0,29.30956572399765,29.94086855200469,6.347886879718787,19,6.665257919812524,3666.6516420061707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3661.7676111051674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3671.114195693372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3663.5033305399797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2007,9,4,89,64,76,59,66.2517611938191,0.0,11.7552835814573,520,1822,0.0,29.29510567162915,29.997482388061808,2.64894328370854,22,4.47623283567337,3676.606950191069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2007,8,7,90,72,81,72,75.80610130620505,0.0,16.903050653102515,451,1903,1.1917217967850688,29.071633921627694,29.764847467344875,5.744338069581822,22,8.747931698066541,3680.881189338237,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,87,69,78,70,72.0,0.0,13.0,505,1845,0.05,29.21,29.91,3.8,18,6.0,3686.994669132275,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3657.35286301594,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3655.336862310776,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
38,2009,9,14,84,58,71,55,61.066321093867074,0.0,6.0663210938670655,530,1805,0.0,29.343979265632022,30.06867357812266,0.16632109386706495,31,2.139792656320239,3678.6159374267663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2013,9,19,84,69,77,67,69.54238656019044,0.0,12.0,536,1755,0.4784853825504466,29.17203294078667,29.87,8.071193280095219,16,10.325431936114263,3674.471502614781,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
31,2011,8,5,83,69,76,68,71.0,0.0,11.0,449,1907,0.05,29.21,29.93,4.0,5,5.5,3688.342142404278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3655.232281913125,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
32,2007,8,8,85,72,79,71,73.00236853327965,0.0,14.002368533279656,452,1902,0.46067108442923604,29.189897363557886,29.819952629334413,3.1024474843889784,26,6.3021316799516915,3654.276014535704,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
34,2009,7,26,82,59,71,59,64.43042027223639,0.0,6.1898599092545386,497,1853,0.0,29.322405603629818,30.025318211796908,8.492448290385475,22,8.725350226863652,3679.971025504452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.24,29.11,29.82,5.8,25,7.1,3684.583497579576,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
29,2013,7,19,96,71,84,70,75.0,0.0,19.0,433,1923,0.58,29.1,29.83,13.3,25,14.0,3684.410907378584,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
